customer_id,name,email,phone_number,country,city,age,gender,interests,signup_date,last_purchase_date,total_spent,purchase_frequency,churn
CUST0961,Jason Allen,nathan01@yahoo.com,(425) 247-8277,US,Davisbury,27,F,Books,2024-02-16,2024-03-24,1654.86,2.9,1
CUST0962,Elizabeth Nolan,michaelreid@ramirez.org,(264) 755-7517,US,Josephmouth,35,Other,"Home Appliances, Books",2023-06-20,2024-11-16,4894.73,2.7,1
CUST0963,Catherine Lang,emma32@thompson-turner.com,+234 885 132 5487,NG,South Jennaport,34,Other,"Home Appliances, Fashion",2024-03-23,2025-04-14,3103.36,3.9,0
CUST0964,Tom Sanders,amanda57@singleton-richards.com,+234 493 278 9175,NG,Smithview,27,Other,"Beauty, Home Appliances, Electronics",2022-10-24,2024-03-21,3710.66,2.7,1
CUST0965,David Hines,christinemorgan@carter.com,+44 6278 771126,UK,New Paul,20,F,"Fashion, Home Appliances",2022-12-05,2024-06-30,828.24,1.5,1
CUST0966,Ronald Jacobs,rebeccavaughn@hotmail.com,+91 2520785 553,IN,North Todd,49,M,"Books, Sports",2022-09-04,2023-11-12,668.52,4.5,1
CUST0967,Carlos Turner,xweaver@gmail.com,+91 3000237 467,IN,New Gregory,64,M,Books,2022-11-29,2025-06-18,2343.02,1.0,0
CUST0968,Karen Mooney,iwalker@walton-maddox.com,(959) 336-3570,US,West Amandastad,28,Other,"Books, Sports, Fashion",2023-06-11,2025-01-25,1098.3,1.8,1
CUST0969,Jason Powers,raydawn@brooks.info,+1 (718) 598-2388,CA,North Briantown,67,Other,Home Appliances,2022-08-05,2023-05-19,4990.22,0.5,1
CUST0970,Jessica Bennett,nicholas47@palmer.com,(714) 416-1040,US,Rileyberg,24,F,Books,2022-12-20,2025-06-10,1306.17,2.7,0
CUST0971,Richard Acosta,juliamiller@curtis-harrison.net,(886) 177-5667,US,Nicholasmouth,24,F,Electronics,2023-01-23,2023-01-23,2031.43,3.2,1
CUST0972,Jill Patton,sierra53@mendez.info,(610) 538-7893,US,Morganstad,48,F,"Books, Sports, Electronics",2024-02-21,2024-10-01,2355.14,3.7,1
CUST0973,Olivia Jones,angelaunderwood@morris.com,+234 916 838 1980,NG,East John,46,F,"Beauty, Sports, Fashion",2022-12-15,2024-12-15,4851.88,3.5,1
CUST0974,Mark Frazier,hughesmargaret@hotmail.com,+44 8005 314431,UK,Johnberg,36,F,Beauty,2024-01-06,2024-04-03,4330.07,4.1,1
CUST0975,Henry Moore,hcardenas@mitchell.info,(185) 185-5686,US,New Larry,23,F,"Fashion, Beauty",2023-01-01,2025-01-25,2781.07,3.2,1
CUST0976,Paul Chavez,ashleymedina@hotmail.com,+91 3491461 994,IN,Lake Heidi,28,F,"Books, Fashion",2022-08-16,2022-10-17,537.02,4.3,1
CUST0977,Gregory Hopkins,isalazar@yahoo.com,(873) 648-5224,US,South Donnaborough,65,F,"Sports, Fashion, Books",2023-01-07,2023-08-17,1562.88,4.1,1
CUST0978,Kelly Khan,samanthataylor@gmail.com,(200) 897-5502,US,Port Paulstad,49,F,"Home Appliances, Books",2024-04-13,2025-05-03,4177.06,2.8,0
CUST0979,Clinton Wallace,bryce27@holder.com,+1 (325) 927-5078,CA,Clementsstad,45,F,"Fashion, Home Appliances, Sports",2022-12-05,2024-09-29,3041.67,0.9,1
CUST0980,Paul Austin,allison84@hotmail.com,(536) 263-3698,US,Lisashire,47,Other,Beauty,2024-01-04,2024-11-03,298.15,2.0,1
CUST0981,Alison Russell,adam69@arellano.com,+44 7276 659763,UK,Micheleberg,59,Other,Books,2023-03-11,2024-10-02,4660.27,2.9,1
CUST0982,Pamela Christensen,owhite@hotmail.com,+91 6361607 819,IN,New Scottborough,48,F,Fashion,2024-04-26,2024-06-07,2243.04,4.6,1
CUST0983,Angel Johnston,qmelton@yahoo.com,+234 104 290 3414,NG,West Patricia,36,Other,Sports,2023-02-15,2024-04-08,4223.54,2.9,1
CUST0984,Miss Sarah Barnett,renee79@hodge-taylor.com,(984) 632-5772,US,South Andrewbury,50,F,"Electronics, Home Appliances",2023-07-24,2024-09-23,4594.78,2.8,1
CUST0985,Anna Chavez,jamesbrewer@steele.com,+1 (424) 165-7466,CA,Rossmouth,55,M,"Electronics, Beauty, Home Appliances",2023-12-17,2025-04-04,4082.84,2.1,0
CUST0986,Mark Lambert,adamjones@gmail.com,+44 3482 128381,UK,Lake Ericaport,20,M,"Beauty, Books",2022-08-09,2024-04-14,3952.27,4.3,1
CUST0987,Robert Mejia,victorialewis@lowe-james.net,+234 270 807 9851,NG,Jimenezland,60,F,"Books, Beauty, Fashion",2023-08-25,2024-03-20,2977.32,2.5,1
CUST0988,Samuel Bowman,pamela92@gmail.com,+44 7069 539674,UK,Ashleyton,56,F,"Electronics, Home Appliances, Beauty",2024-01-23,2024-07-01,1006.93,3.9,1
CUST0989,Marc Gallagher,neilsummers@jones.com,(500) 212-8785,US,Kristinhaven,59,F,"Beauty, Home Appliances",2022-10-27,2023-08-14,2035.18,0.6,1
CUST0990,Maria Fernandez,stephaniegross@fowler.com,+1 (753) 169-2003,CA,Bryanbury,70,Other,"Beauty, Home Appliances",2024-02-06,2025-07-26,3656.97,1.9,0
CUST0991,Steven Morgan,james14@brewer.com,+234 617 151 4229,NG,New Danielleville,30,M,Beauty,2022-09-18,2024-03-12,529.41,1.1,1
CUST0992,Emily Campbell,crandall@baker.com,+44 3535 585060,UK,South Phyllishaven,59,M,"Fashion, Home Appliances, Beauty",2024-07-16,2024-12-19,4309.16,1.4,1
CUST0993,Christina Miles,rodriguezzachary@yahoo.com,(534) 918-9476,US,Rodriguezshire,48,F,Electronics,2024-01-20,2025-03-28,1574.5,2.6,0
CUST0994,Janice Kelly,ernestjones@ball.com,+44 9786 317453,UK,Jakestad,46,F,"Electronics, Home Appliances",2023-10-17,2024-10-16,4521.84,3.8,1
CUST0995,Gregory Murphy,john33@douglas.com,+1 (263) 497-7556,CA,North Taylor,43,M,"Electronics, Beauty",2023-12-12,2025-02-02,1288.89,1.8,0
CUST0996,Andrew Maldonado,fpatterson@hotmail.com,+91 4489954 104,IN,North Edward,65,Other,"Beauty, Sports, Books",2024-03-25,2025-04-03,4899.49,4.3,0
CUST0997,Steven Murray,jjordan@hotmail.com,(327) 361-6188,US,Lake Nathanton,55,Other,"Beauty, Home Appliances, Fashion",2023-09-04,2024-05-25,2488.73,2.7,1
CUST0998,Joseph Harding,donaldsonadam@hotmail.com,(578) 937-4120,US,New Sabrinafort,38,Other,Books,2022-12-05,2024-04-15,2688.71,2.4,1
CUST0999,Pamela Walker,eleon@gillespie-clements.com,+91 3027871 999,IN,Donaldberg,57,Other,"Home Appliances, Beauty",2022-11-05,2022-11-17,4456.79,1.0,1
CUST1000,Tammy Gonzalez,ramoschristopher@williams.com,(244) 298-5836,US,Tracyton,48,F,"Fashion, Sports",2024-01-20,2025-01-27,890.53,3.8,1
CUST1001,Melissa West,toddmary@hotmail.com,+44 7999 226153,UK,Rodriguezstad,56,Other,"Home Appliances, Fashion, Books",2023-04-27,2025-05-16,2979.53,3.6,0
CUST1002,Raymond Powell,mphillips@hotmail.com,+91 7335540 636,IN,East Keith,61,Other,"Books, Home Appliances, Fashion",2024-02-02,2025-05-20,4803.04,4.2,0
CUST1003,Micheal Hernandez,valeriejames@hotmail.com,+1 (473) 300-8518,CA,Lake Ian,23,Other,"Fashion, Beauty",2023-02-22,2023-03-18,1115.32,3.6,1
CUST1004,Paige Sanchez,ssmith@mendoza-sanchez.com,+44 2868 450827,UK,Kramershire,68,F,"Books, Fashion",2024-05-11,2024-07-18,865.94,2.7,1
CUST1005,Erin Mcgee,jonesjeanne@barnes.net,+44 1535 241086,UK,Baileyshire,40,F,"Beauty, Fashion",2022-10-27,2023-03-04,2828.47,5.0,1
CUST1006,Sarah Browning,jeffreyroberts@hotmail.com,+44 4391 475554,UK,Klineburgh,20,M,"Home Appliances, Electronics",2024-02-08,2024-07-19,4156.95,4.5,1
CUST1007,Kaitlyn Davis,tsanchez@hotmail.com,+1 (523) 748-7346,CA,Erikabury,49,F,"Books, Electronics",2022-10-22,2024-01-05,1210.78,3.0,1
CUST1008,Daniel Dunlap,lisarussell@yahoo.com,+1 (249) 897-9494,CA,West Philip,62,Other,"Beauty, Electronics, Sports",2024-04-21,2024-08-19,1410.71,1.2,1
CUST1009,Leslie Jackson,kellywilliams@gmail.com,+91 3369785 121,IN,Beckland,66,M,Sports,2023-04-15,2024-05-28,4015.04,4.8,1
CUST1010,Emma Lawrence,jared27@gmail.com,+1 (510) 767-4324,CA,Lake Heatherborough,70,Other,Sports,2023-03-24,2024-10-29,3932.57,4.8,1
CUST1011,Sarah Browning,lisadavis@gmail.com,(158) 839-1617,US,New Lorishire,31,F,Beauty,2023-01-29,2024-06-09,918.53,1.0,1
CUST1012,Kelly Acosta,thompsondawn@gmail.com,+234 443 815 5565,NG,West Amyburgh,49,Other,Fashion,2023-01-29,2023-05-11,3570.0,3.9,1
CUST1013,Patrick Williams,cynthiabutler@gmail.com,+234 348 888 7840,NG,Jacksontown,30,F,"Electronics, Fashion",2023-11-28,2025-05-11,1739.58,1.1,0
CUST1014,Brenda Taylor,baileytracey@hotmail.com,+91 6085171 898,IN,Shannonview,23,F,"Beauty, Home Appliances",2023-09-01,2025-05-05,1772.47,2.8,0
CUST1015,Shelby Pruitt,holdermichelle@johnson.net,+234 317 790 5006,NG,Port Chloefort,66,Other,"Fashion, Beauty",2024-03-19,2025-03-09,3184.26,1.6,0
CUST1016,Lisa Roberts,grantvanessa@parker.info,+91 7848323 851,IN,Deborahville,47,Other,"Books, Electronics, Home Appliances",2024-07-22,2024-10-08,2125.71,2.3,1
CUST1017,Michael Garcia,isanders@hotmail.com,+44 9696 669054,UK,South Sara,51,M,Books,2023-06-10,2025-07-03,3873.74,3.7,0
CUST1018,Mary Howard,ykoch@martin.com,+234 288 535 8082,NG,Wallacehaven,45,M,"Electronics, Fashion",2023-07-01,2024-08-27,2068.09,4.0,1
CUST1019,Chloe Schneider,umayo@lopez.org,+1 (792) 831-9810,CA,South Kellyshire,63,Other,"Books, Home Appliances, Sports",2022-08-08,2025-01-09,383.27,3.3,1
CUST1020,Ashley Morris,bmarshall@yahoo.com,+1 (717) 956-9126,CA,Phillipsside,38,F,Books,2023-02-03,2024-06-10,4380.38,3.7,1
CUST1021,Jaclyn Harmon,anthony14@mejia.biz,+1 (437) 594-4087,CA,Port Donstad,43,F,"Fashion, Sports, Home Appliances",2024-05-12,2024-10-04,3090.97,1.2,1
CUST1022,Brandon Patel,skinnerkyle@williams-marks.com,+234 892 144 1071,NG,West Joseph,43,M,"Electronics, Beauty",2024-06-03,2025-04-06,4449.61,4.0,0
CUST1023,Travis Hoffman,danielle03@hotmail.com,+1 (117) 892-3314,CA,North David,65,M,"Sports, Books, Fashion",2024-01-28,2025-06-07,1739.02,3.8,0
CUST1024,Adam Schneider,snydergeorge@gmail.com,(511) 777-6646,US,East Fernando,39,Other,Electronics,2024-02-18,2024-06-13,2607.19,1.9,1
CUST1025,Daniel Wilson,cjackson@patton.com,(120) 239-5287,US,South Denise,34,M,"Beauty, Home Appliances",2024-05-21,2024-10-14,4462.56,2.9,1
CUST1026,Robert Hayes,vlandry@roberts.info,+1 (900) 806-2507,CA,Kevinstad,41,F,"Sports, Books, Electronics",2023-06-24,2023-10-09,641.17,0.8,1
CUST1027,Susan Scott,xmccormick@hotmail.com,(411) 359-7105,US,West Mark,46,F,"Beauty, Electronics, Home Appliances",2024-06-30,2025-05-12,3807.14,4.7,0
CUST1028,Jeffrey Dunn,sara83@hotmail.com,+234 865 993 5385,NG,Port Kenneth,55,Other,"Beauty, Sports, Fashion",2022-09-19,2023-11-29,4916.46,4.1,1
CUST1029,Tammy Pena,melissacollier@gmail.com,+234 544 501 5910,NG,Johntown,70,Other,"Beauty, Fashion, Home Appliances",2024-02-26,2024-08-21,1566.09,3.5,1
CUST1030,Joseph Smith,erikstephenson@yahoo.com,+1 (889) 923-4578,CA,Kevinchester,51,Other,Books,2024-05-29,2025-05-21,3713.81,1.0,0
CUST1031,Joseph Kelly,lauren50@hotmail.com,+91 3933805 644,IN,Richardburgh,44,M,Electronics,2023-11-06,2025-04-25,580.14,3.7,0
CUST1032,Craig Jackson,terrysean@burns.com,+91 5523826 750,IN,Elizabethtown,46,M,"Beauty, Sports",2024-02-20,2024-02-26,4453.7,2.6,1
CUST1033,Amy Taylor,gomezerica@hotmail.com,+91 1081630 407,IN,Andrewburgh,43,F,"Home Appliances, Beauty, Sports",2023-02-03,2025-06-25,2982.37,2.8,0
CUST1034,Greg Dyer,xcarlson@parks.info,+91 6546744 292,IN,Port Jenniferville,28,M,"Fashion, Home Appliances, Sports",2023-10-10,2023-12-22,3685.41,2.4,1
CUST1035,Harold Johnson,dhoward@hernandez-hamilton.biz,+44 4001 945282,UK,Danielton,51,M,"Fashion, Home Appliances, Sports",2022-10-25,2023-06-02,4843.36,2.8,1
CUST1036,Joseph Spencer DDS,matthew14@hotmail.com,(874) 541-1671,US,New Jesseville,41,M,"Home Appliances, Electronics, Sports",2023-09-10,2024-06-18,3757.83,4.7,1
CUST1037,Tammy Cooper,katelyn37@hotmail.com,+234 132 883 7846,NG,South Jacob,27,M,"Books, Beauty",2022-09-29,2024-10-08,2901.65,0.7,1
CUST1038,Curtis Ramos,cuevasdonald@gmail.com,+234 783 425 8792,NG,Sylviaburgh,27,M,"Home Appliances, Electronics, Books",2024-05-17,2024-08-08,1540.51,0.6,1
CUST1039,Brian Mullins,alicia87@moore-lawrence.com,+234 534 684 4834,NG,New Marisabury,49,M,Sports,2024-03-13,2025-02-06,1156.35,4.2,0
CUST1040,Linda Dodson,teverett@yahoo.com,+234 133 829 6405,NG,Port David,48,Other,"Sports, Home Appliances",2022-08-15,2023-08-14,431.07,0.7,1
CUST1041,Jessica Rhodes,stephanielewis@carey.net,+234 643 139 6055,NG,Melissaland,64,Other,Fashion,2024-01-07,2025-07-06,3928.61,2.6,0
CUST1042,Amy Wood,cevans@thomas.com,+1 (352) 361-3171,CA,Coxstad,60,F,Beauty,2023-12-23,2024-08-05,3218.66,3.9,1
CUST1043,Larry Brown,brittany44@gmail.com,+234 187 633 4327,NG,Johnstad,57,F,"Fashion, Home Appliances",2023-07-08,2024-04-27,537.64,3.3,1
CUST1044,Melissa Foley,pwilson@gmail.com,+234 428 116 7684,NG,Lake Brenda,46,Other,"Beauty, Electronics",2023-01-21,2023-06-01,2750.87,4.8,1
CUST1045,Jean Casey,browningjason@gmail.com,+44 9343 216961,UK,Thomasland,68,Other,"Sports, Electronics",2024-01-04,2025-01-01,3565.32,3.1,1
CUST1046,Katherine Wilkins,coreypierce@bradley-jones.com,+1 (553) 323-8544,CA,Stricklandville,52,Other,Sports,2024-02-28,2024-04-09,517.24,4.8,1
CUST1047,Karl Fleming,ramoskelly@hotmail.com,+1 (858) 733-2326,CA,Michelleton,19,M,"Sports, Fashion, Electronics",2024-03-22,2024-04-11,1028.04,2.6,1
CUST1048,Adam Mcneil,kimberlybennett@sanchez.com,+234 862 417 6672,NG,East Brookehaven,63,Other,"Electronics, Sports",2023-02-13,2024-04-13,3955.11,1.6,1
CUST1049,Amber Wong,alan34@cohen-stevens.com,+1 (404) 740-2127,CA,East Kristina,49,M,"Home Appliances, Fashion",2023-06-06,2025-05-09,1670.11,3.2,0
CUST1050,Bernard Sanchez,dthompson@garcia-sanchez.biz,+91 2008418 202,IN,Eriktown,42,F,Electronics,2023-09-24,2024-10-20,217.88,2.9,1
CUST1051,Kimberly Ward,anthonypierce@jennings.biz,(635) 224-7735,US,South Maureen,29,F,Fashion,2022-10-15,2023-10-15,2754.72,1.8,1
CUST1052,Mary Miller,joannaburke@yahoo.com,+234 867 622 6017,NG,Pattersonburgh,21,Other,"Fashion, Electronics",2023-01-31,2025-05-14,4765.61,3.6,0
CUST1053,Carl Scott,levyrobin@wilson-allen.net,(473) 992-1451,US,Daltonborough,27,F,"Books, Home Appliances",2022-09-04,2022-11-09,1560.32,0.9,1
CUST1054,Angela Rodriguez,lauren45@donovan-fisher.info,(245) 731-7478,US,Matthewville,56,Other,Home Appliances,2023-07-22,2023-07-26,354.2,1.6,1
CUST1055,Jonathan Young,wattsemma@hotmail.com,+1 (525) 868-3316,CA,Allenstad,25,F,Books,2023-11-09,2024-04-01,3786.71,2.2,1
CUST1056,James Calderon,shelbywatson@yahoo.com,+91 4480823 569,IN,East Amyhaven,19,F,"Fashion, Electronics, Books",2023-06-07,2023-11-19,2810.29,0.8,1
CUST1057,Willie Martin,gracepennington@contreras-ali.com,+1 (404) 906-7405,CA,Thompsonchester,33,Other,"Fashion, Books, Home Appliances",2023-08-06,2025-03-08,4821.03,3.5,0
CUST1058,Trevor Rodriguez,rmaxwell@yahoo.com,+91 3921178 741,IN,West Jacobhaven,31,M,"Sports, Fashion",2023-01-06,2023-12-11,511.15,3.4,1
CUST1059,Wanda Mclaughlin,bgreen@price-bennett.org,+44 7348 721968,UK,Mcintoshborough,53,F,Electronics,2023-01-23,2023-07-17,2733.92,2.4,1
CUST1060,Donald Robinson,sdaniel@cannon.com,+91 3432140 898,IN,Lake Dawnfort,59,M,Electronics,2023-05-20,2024-05-13,4809.46,3.3,1
CUST1061,Kyle Ramirez,brendan29@miller.com,+91 3152222 625,IN,West Timothy,61,F,"Beauty, Fashion",2024-07-26,2024-08-17,1439.18,1.6,1
CUST1062,Joshua Griffin,charlestimothy@hotmail.com,+1 (558) 638-9530,CA,Marissafort,28,Other,"Sports, Electronics, Books",2023-09-06,2024-02-02,4219.35,1.8,1
CUST1063,Joan Burke,sarahtaylor@yahoo.com,(227) 213-5573,US,Gibbschester,26,Other,"Books, Home Appliances, Fashion",2024-06-24,2025-01-31,2036.99,1.1,1
CUST1064,Kristen Nichols,reynoldstravis@owen.com,+1 (516) 982-4985,CA,South Jamesville,61,F,"Books, Home Appliances, Beauty",2023-05-03,2025-07-13,2573.62,4.1,0
CUST1065,Troy Wall,juliemullins@gmail.com,+44 7857 725667,UK,Chelseaborough,31,F,"Books, Electronics, Fashion",2022-12-08,2025-06-21,3345.16,1.9,0
CUST1066,Andrea Berry,myerstiffany@wolfe.com,(758) 943-1212,US,Jonesfort,18,Other,Home Appliances,2023-08-14,2025-07-23,3083.06,0.5,0
CUST1067,Melissa Wilson,robertmartinez@jones.net,+1 (437) 374-1600,CA,West Hannahton,66,F,"Electronics, Beauty, Sports",2023-04-27,2024-02-13,4486.81,3.7,1
CUST1068,Lindsay Brady,wesley56@gmail.com,+91 3074710 256,IN,Jeffersonborough,70,F,"Books, Home Appliances, Fashion",2023-02-04,2025-02-12,3394.0,2.1,0
CUST1069,Thomas Waters,kimjoseph@hotmail.com,(817) 857-4018,US,Angelaland,30,F,Fashion,2023-11-11,2025-03-15,711.34,2.2,0
CUST1070,Stephanie Decker,gvillanueva@hotmail.com,(286) 823-4078,US,Shepherdville,63,F,Electronics,2023-12-01,2025-06-27,3816.26,3.6,0
CUST1071,Kenneth Green,summersjennifer@hotmail.com,+1 (357) 425-4829,CA,West Peterton,32,M,"Books, Electronics",2024-01-22,2025-03-17,3163.66,4.1,0
CUST1072,Raymond Ruiz,kimberly90@hotmail.com,+234 701 538 6011,NG,Nicoleshire,56,M,Fashion,2023-11-11,2024-05-17,2514.91,3.7,1
CUST1073,Donald Daniel,murraycynthia@murphy.biz,+91 7718605 620,IN,North Natalieborough,50,F,Sports,2023-09-22,2024-09-17,643.64,1.7,1
CUST1074,Jeffrey Johnson,mendozajeremy@villegas-mccarthy.com,+44 6007 239045,UK,Lake George,61,Other,"Fashion, Electronics, Beauty",2023-11-25,2024-11-24,3333.21,3.0,1
CUST1075,Luis Suarez,jenkinsrita@quinn.com,(415) 114-2542,US,Lake Krystalport,32,Other,"Books, Fashion, Electronics",2024-05-21,2024-12-17,724.41,4.7,1
CUST1076,William Salas,elizabethbarnett@gmail.com,+1 (809) 386-5008,CA,Adrianport,47,M,"Beauty, Electronics",2023-02-24,2023-11-12,3110.84,3.6,1
CUST1077,Steven Davis,whitneyrobert@yahoo.com,+234 108 727 5669,NG,West Troyborough,35,M,"Sports, Home Appliances, Beauty",2023-07-07,2024-05-21,2219.49,5.0,1
CUST1078,Ana Lee,larry24@branch-cohen.org,+234 157 620 3934,NG,Daltonland,64,M,Books,2023-11-25,2025-01-16,2634.56,0.7,1
CUST1079,James Jensen,austinfrye@castillo.biz,+91 8260880 697,IN,Greeneburgh,43,M,"Electronics, Sports",2022-08-21,2025-05-15,2708.81,1.9,0
CUST1080,Joshua Davis,davenportcolleen@hotmail.com,(901) 872-4143,US,Port Christinebury,62,F,Fashion,2023-10-16,2024-07-11,4952.3,1.5,1
CUST1081,Matthew Trevino,grayemily@hotmail.com,+44 4077 383282,UK,Leeport,58,Other,Electronics,2024-03-30,2024-11-22,905.96,1.9,1
CUST1082,Crystal Young,vwatson@james.com,+91 9518301 545,IN,Lisaburgh,69,Other,"Books, Fashion",2024-01-05,2025-02-09,2216.55,0.6,0
CUST1083,Cassandra Acevedo,matthew74@morgan.org,(982) 455-3672,US,Chelseafort,21,F,"Fashion, Electronics, Home Appliances",2023-03-08,2024-03-28,2420.52,4.8,1
CUST1084,Jeffery Strong,mark59@gmail.com,(959) 982-8705,US,Murphyview,23,M,Home Appliances,2024-05-16,2024-05-22,3164.21,3.1,1
CUST1085,Kelly Smith,derek87@gmail.com,+234 381 391 7585,NG,Blackchester,68,M,Home Appliances,2023-07-21,2023-10-25,4461.41,3.6,1
CUST1086,Lisa Scott,dhaynes@castaneda.biz,(698) 152-2392,US,Christineland,22,M,"Electronics, Sports, Beauty",2023-06-29,2024-06-12,1577.21,3.3,1
CUST1087,Cindy Mills,rogerstimothy@yahoo.com,+234 528 542 6337,NG,Lake Matthewside,57,F,Sports,2022-10-01,2022-11-10,4264.65,2.3,1
CUST1088,Alejandro Davis,jose23@yahoo.com,+1 (810) 312-7028,CA,Johnstonmouth,68,F,"Sports, Electronics, Books",2024-02-16,2025-03-14,151.97,2.2,0
CUST1089,Terry Brewer,kvincent@gmail.com,(596) 451-6093,US,East Malloryview,30,M,Electronics,2022-08-14,2023-10-20,2324.98,2.0,1
CUST1090,Jessica Ruiz,laurie14@richard.com,+1 (982) 798-4943,CA,Monicafort,30,Other,Beauty,2024-06-30,2024-11-15,3595.17,3.2,1
CUST1091,James Rivas,phodges@lucas.biz,+1 (980) 672-1848,CA,Gonzalezhaven,64,Other,"Fashion, Beauty",2023-06-28,2025-01-26,1355.8,2.4,1
CUST1092,Ryan Johnson,scottlane@cook.com,+44 1025 895965,UK,Dawnhaven,37,Other,"Sports, Books",2023-04-29,2024-04-05,4005.43,0.8,1
CUST1093,Sean Erickson,alexandria70@gmail.com,+234 496 435 7798,NG,North Sierra,27,M,"Books, Sports",2024-05-28,2025-03-10,2959.96,2.9,0
CUST1094,Eric Campbell,mromero@yahoo.com,+234 865 856 5007,NG,North Amanda,51,Other,"Beauty, Fashion, Electronics",2024-03-02,2025-01-24,1526.21,4.9,1
CUST1095,Jacob Frazier,vklein@west.com,+44 8315 416096,UK,Michellemouth,21,F,"Fashion, Beauty",2024-01-05,2024-04-30,2584.83,4.3,1
CUST1096,Michael Zamora,sherrywallace@yahoo.com,+44 1674 634186,UK,Cervantesview,60,F,"Beauty, Home Appliances, Books",2023-07-24,2025-06-11,3947.79,2.0,0
CUST1097,Shannon Austin,shelleycombs@hotmail.com,+1 (442) 241-6802,CA,South Kara,37,F,"Fashion, Electronics",2024-03-30,2025-04-19,2873.87,2.0,0
CUST1098,Sheila Rivers,aprice@alvarez.com,+91 9053373 531,IN,Gomezport,49,M,Beauty,2024-04-02,2024-10-16,4392.92,4.6,1
CUST1099,Edward Jones,deniseclark@hotmail.com,+44 1953 927081,UK,Lake Jennifershire,31,M,"Beauty, Books",2023-11-06,2024-10-16,3496.78,2.6,1
CUST1100,Rebecca Watson,johnroberts@yahoo.com,+91 6761384 350,IN,Dianachester,18,F,Electronics,2024-05-22,2024-12-23,1106.05,1.3,1
CUST1101,Christopher Gonzalez,cjordan@sutton.com,+234 366 577 1473,NG,North Brianbury,36,F,Beauty,2023-05-10,2024-05-26,247.09,1.0,1
CUST1102,Nicole Ward,millerhannah@hotmail.com,+1 (613) 681-7538,CA,Victorialand,19,M,Books,2024-04-23,2024-12-17,4572.27,2.1,1
CUST1103,Emily Lewis,richard14@hotmail.com,+44 6020 593233,UK,Colemanland,29,F,"Fashion, Beauty, Sports",2023-09-29,2023-12-17,1172.83,1.7,1
CUST1104,Jennifer Tucker,jennifer96@lambert-garrison.biz,(660) 250-1259,US,Jenniferstad,24,M,"Fashion, Home Appliances, Electronics",2023-08-31,2025-01-11,962.78,1.7,1
CUST1105,Laurie Smith,jennifer33@blair.com,+234 608 532 5682,NG,West Joshuafort,33,F,"Beauty, Fashion",2023-06-09,2024-11-22,4686.96,1.9,1
CUST1106,Jennifer Melendez,brian13@patel.com,+1 (415) 596-6038,CA,Dillonborough,45,Other,Electronics,2024-01-10,2024-07-15,4887.8,5.0,1
CUST1107,Dawn Quinn,joseevans@yahoo.com,+44 3100 102792,UK,West Catherine,30,M,"Home Appliances, Books, Sports",2023-10-02,2025-01-02,4425.34,1.1,1
CUST1108,Steven Russo,kristacastillo@massey.net,+1 (865) 798-7656,CA,Collinsfort,20,Other,"Fashion, Sports, Books",2023-03-07,2023-08-14,2204.75,3.4,1
CUST1109,Brandon Harris,wagnerjacob@gmail.com,+44 6821 639090,UK,Jameschester,68,F,Sports,2023-08-07,2024-03-28,1705.63,0.7,1
CUST1110,Angela Clark,heatherburns@hotmail.com,+1 (435) 451-1948,CA,Janiceland,23,F,"Sports, Electronics, Fashion",2024-03-21,2024-11-23,4440.59,1.4,1
CUST1111,Kristen Brooks,bennettmichael@hotmail.com,+1 (282) 320-9815,CA,Port Colton,66,Other,"Home Appliances, Sports",2024-07-12,2024-09-16,2001.77,4.5,1
CUST1112,Tina Davis,haneysusan@fuentes.com,+91 5347240 230,IN,West Robin,51,Other,"Beauty, Home Appliances",2023-01-18,2024-05-15,977.09,3.7,1
CUST1113,Laura Garner,pittmanjill@thompson.com,+91 3596066 583,IN,West Christopher,68,Other,"Electronics, Fashion, Sports",2022-10-18,2025-05-19,1414.84,2.3,0
CUST1114,Anita Wright,michael01@yahoo.com,+44 4661 140885,UK,North Lindsey,31,F,"Home Appliances, Sports",2022-10-06,2024-01-08,2315.19,1.6,1
CUST1115,Joseph Powers,jensenpamela@ward-dunn.com,+44 6239 578799,UK,Figueroachester,53,M,Electronics,2023-03-18,2023-04-02,4683.94,2.2,1
CUST1116,Stephen Wilson,thomassheila@adams.com,+234 732 851 2687,NG,South Teresafurt,55,M,"Sports, Beauty",2023-01-31,2024-05-19,2278.08,2.1,1
CUST1117,Anna Brown,elizabethanderson@martinez.net,+234 228 255 2371,NG,Kellyfurt,44,F,"Books, Beauty",2023-12-10,2024-09-30,2187.9,2.6,1
CUST1118,Laura James,ricecrystal@berry-randolph.com,+91 1065132 111,IN,Ashleyberg,34,Other,Books,2022-12-10,2024-07-23,221.12,2.5,1
CUST1119,Taylor Schultz,kathleenarnold@yahoo.com,(150) 820-4297,US,East Anthony,52,Other,Books,2023-12-27,2025-05-02,1543.14,2.8,0
CUST1120,Ryan Hansen,jonathanlee@yahoo.com,+44 3000 251779,UK,Christophermouth,20,Other,Books,2023-12-14,2025-05-10,582.2,0.8,0
CUST1121,Zachary Wilkerson,robingould@smith-james.com,+44 1469 281930,UK,West Alexander,65,Other,"Fashion, Sports",2022-12-22,2023-03-01,3408.03,1.6,1
CUST1122,Stacey Baker,bobby90@yahoo.com,+44 2366 765388,UK,Ryanview,65,Other,"Electronics, Books",2024-03-30,2025-01-02,4992.18,3.9,1
